*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
3.67,15.856,80.050,-0.495,0.193408,Pass,17.735,78.429,-3.951,0.193267,Pass
3.69,15.762,79.030,-0.735,0.190610,Pass,17.658,77.140,-4.150,0.189875,Pass
3.70,15.679,78.124,-0.912,0.188132,Pass,17.591,76.005,-4.288,0.186892,Pass
3.71,15.600,77.256,-1.006,0.185761,Pass,17.529,74.963,-4.345,0.184144,Pass
3.72,15.526,76.433,-1.008,0.183517,Pass,17.470,74.025,-4.316,0.181647,Pass
3.74,15.452,75.605,-0.910,0.181257,Pass,17.411,73.149,-4.193,0.179290,Pass
3.75,15.374,74.723,-0.710,0.178853,Pass,17.348,72.292,-3.976,0.176950,Pass
3.76,15.289,73.753,-0.413,0.176218,Pass,17.276,71.410,-3.670,0.174522,Pass
3.78,15.193,72.667,0.221,0.173288,Pass,17.194,70.468,-3.291,0.171918,Pass
3.79,15.083,71.419,0.667,0.169947,Pass,17.096,69.398,-2.855,0.168973,Pass
3.80,14.956,69.988,1.149,0.166146,Pass,16.982,68.165,-2.387,0.165608,Pass
3.81,14.809,68.358,1.642,0.161846,Pass,16.848,66.729,-1.786,0.161718,Pass
3.83,14.644,66.531,2.163,0.157068,Pass,16.696,65.075,-1.325,0.157311,Pass
3.84,14.457,64.478,2.611,0.151730,Pass,16.522,63.155,-0.901,0.152257,Pass
3.85,14.253,62.251,3.003,0.145974,Pass,16.331,61.006,-0.535,0.146662,Pass
3.86,14.030,59.841,3.323,0.139785,Pass,16.122,58.608,-0.222,0.140494,Pass
3.88,13.793,57.279,3.566,0.133248,Pass,15.899,55.987,0.121,0.133835,Pass
3.89,13.546,54.631,3.721,0.126537,Pass,15.667,53.211,0.252,0.126868,Pass
3.90,13.292,51.922,3.802,0.119731,Pass,15.429,50.311,0.310,0.119687,Pass
3.91,13.037,49.214,3.820,0.112988,Pass,15.190,47.359,0.309,0.112478,Pass
3.92,12.788,46.559,3.787,0.106443,Pass,14.955,44.423,0.263,0.105417,Pass
3.94,12.545,43.990,3.723,0.100183,Pass,14.729,41.556,0.191,0.098628,Pass
3.95,12.319,41.591,3.650,0.094406,Pass,14.518,38.860,-0.015,0.092347,Pass
3.96,12.112,39.392,3.589,0.089180,Pass,14.326,36.388,-0.079,0.086678,Pass
3.97,11.928,37.432,3.561,0.084585,Pass,14.156,34.195,-0.107,0.081725,Pass
3.99,11.770,35.744,3.586,0.080682,Pass,14.012,32.329,-0.081,0.077568,Pass
4.00,11.640,34.349,3.673,0.077508,Pass,13.895,30.825,0.008,0.074254,Pass
4.01,11.540,33.254,3.827,0.075061,Pass,13.806,29.692,0.297,0.071787,Pass
4.03,11.470,32.465,4.052,0.073343,Pass,13.746,28.940,0.526,0.070160,Pass
4.04,11.427,31.957,4.339,0.072290,Pass,13.713,28.537,0.819,0.069301,Pass
4.05,11.408,31.708,4.672,0.071841,Pass,13.703,28.447,1.159,0.069125,Pass
4.06,11.412,31.686,5.037,0.071920,Pass,13.714,28.626,1.532,0.069538,Pass
4.07,11.434,31.855,5.411,0.072441,Pass,13.742,29.024,1.915,0.070434,Pass
4.09,11.469,32.161,5.772,0.073273,Pass,13.783,29.564,2.561,0.071694,Pass
4.10,11.512,32.562,6.100,0.074318,Pass,13.830,30.185,2.899,0.073106,Pass
4.11,11.558,33.001,6.372,0.075429,Pass,13.881,30.810,3.183,0.074533,Pass
4.13,11.602,33.430,6.572,0.076496,Pass,13.929,31.380,3.397,0.075837,Pass
4.14,11.641,33.814,6.677,0.077420,Pass,13.972,31.845,3.520,0.076905,Pass
4.15,11.670,34.105,6.694,0.078092,Pass,14.006,32.151,3.555,0.077609,Pass
4.16,11.687,34.279,6.615,0.078456,Pass,14.027,32.275,3.498,0.077892,Pass
4.18,11.690,34.313,6.451,0.078461,Pass,14.035,32.194,3.355,0.077710,Pass
4.19,11.678,34.198,6.213,0.078097,Pass,14.027,31.913,3.137,0.077071,Pass
4.20,11.651,33.935,5.917,0.077375,Pass,14.004,31.445,2.860,0.076010,Pass
4.21,11.610,33.522,5.584,0.076304,Pass,13.966,30.802,2.543,0.074568,Pass
4.22,11.557,32.989,5.239,0.074964,Pass,13.916,30.033,1.930,0.072820,Pass
4.24,11.495,32.364,4.903,0.073436,Pass,13.857,29.190,1.597,0.070964,Pass
4.25,11.426,31.660,4.597,0.071753,Pass,13.790,28.301,1.289,0.069023,Pass
4.26,11.355,30.933,4.341,0.070047,Pass,13.720,27.439,1.024,0.067155,Pass
4.28,11.286,30.212,4.148,0.068387,Pass,13.651,26.641,0.817,0.065430,Pass
4.29,11.222,29.538,4.026,0.066862,Pass,13.585,25.952,0.676,0.063944,Pass
4.30,11.167,28.953,3.976,0.065561,Pass,13.528,25.415,0.602,0.062783,Pass
4.31,11.124,28.495,3.991,0.064562,Pass,13.482,25.067,0.590,0.062015,Pass
4.32,11.097,28.193,4.060,0.063923,Pass,13.451,24.925,0.631,0.061680,Pass
4.34,11.088,28.079,4.169,0.063709,Pass,13.437,25.013,0.712,0.061824,Pass
4.35,11.099,28.174,4.297,0.063956,Pass,13.442,25.333,0.815,0.062457,Pass
4.36,11.131,28.488,4.424,0.064683,Pass,13.467,25.879,0.919,0.063573,Pass
4.38,11.183,29.029,4.526,0.065901,Pass,13.513,26.641,1.004,0.065159,Pass
4.39,11.258,29.801,4.581,0.067623,Pass,13.580,27.616,1.049,0.067217,Pass
4.40,11.351,30.790,4.575,0.069815,Pass,13.667,28.765,1.041,0.069676,Pass
4.41,11.464,31.994,4.497,0.072485,Pass,13.773,30.081,0.969,0.072529,Pass
4.43,11.593,33.379,4.341,0.075564,Pass,13.895,31.520,0.826,0.075692,Pass
4.44,11.738,34.940,4.107,0.079054,Pass,14.032,33.077,0.613,0.079163,Pass
4.45,11.895,36.641,3.800,0.082885,Pass,14.182,34.718,0.336,0.082873,Pass
4.46,12.062,38.457,3.435,0.087022,Pass,14.342,36.428,-0.122,0.086795,Pass
4.47,12.235,40.348,3.024,0.091377,Pass,14.507,38.177,-0.496,0.090865,Pass
4.49,12.414,42.296,2.590,0.095926,Pass,14.678,39.963,-0.895,0.095078,Pass
4.50,12.593,44.263,2.135,0.100577,Pass,14.849,41.762,-1.290,0.099376,Pass
4.51,12.772,46.218,1.717,0.105264,Pass,15.018,43.563,-1.669,0.103723,Pass
4.53,12.947,48.121,1.336,0.109886,Pass,15.183,45.340,-2.017,0.108053,Pass
4.54,13.116,49.970,1.013,0.114427,Pass,15.341,47.105,-2.312,0.112380,Pass
4.55,13.278,51.727,0.766,0.118788,Pass,15.491,48.828,-2.687,0.116652,Pass
4.56,13.431,53.394,0.599,0.122966,Pass,15.631,50.519,-2.840,0.120834,Pass
4.57,13.574,54.937,0.513,0.126863,Pass,15.760,52.145,-2.920,0.124859,Pass
4.59,13.705,56.345,0.504,0.130445,Pass,15.877,53.692,-2.931,0.128689,Pass
4.60,13.825,57.632,0.563,0.133741,Pass,15.982,55.166,-2.882,0.132340,Pass
4.61,13.935,58.812,0.676,0.136779,Pass,16.076,56.568,-2.786,0.135814,Pass
4.63,14.034,59.859,0.818,0.139490,Pass,16.158,57.860,-2.665,0.139017,Pass
4.64,14.124,60.817,0.974,0.141982,Pass,16.232,59.067,-2.534,0.142020,Pass
4.65,14.204,61.679,1.125,0.144236,Pass,16.297,60.168,-2.408,0.144764,Pass
4.66,14.278,62.466,1.251,0.146298,Pass,16.355,61.167,-2.182,0.147247,Pass
4.68,14.348,63.229,1.333,0.148299,Pass,16.410,62.103,-2.125,0.149607,Pass
4.69,14.417,63.987,1.357,0.150285,Pass,16.464,62.983,-2.124,0.151849,Pass
4.70,14.486,64.741,1.316,0.152260,Pass,16.519,63.805,-2.305,0.153980,Pass
4.71,14.556,65.530,1.207,0.154327,Pass,16.576,64.604,-2.425,0.156062,Pass
4.72,14.633,66.388,1.032,0.156575,Pass,16.640,65.419,-2.605,0.158213,Pass
4.74,14.717,67.330,0.800,0.159050,Pass,16.712,66.271,-2.836,0.160487,Pass
4.75,14.811,68.385,0.530,0.161837,Pass,16.794,67.202,-3.099,0.162993,Pass
4.76,14.916,69.562,0.236,0.164963,Pass,16.888,68.235,-3.381,0.165790,Pass
4.78,15.033,70.859,-0.284,0.168435,Pass,16.994,69.384,-3.660,0.168914,Pass
4.79,15.164,72.309,-0.559,0.172338,Pass,17.114,70.697,-3.918,0.172486,Pass
4.80,15.306,73.868,-0.794,0.176559,Pass,17.245,72.146,-4.134,0.176429,Pass
4.81,15.461,75.557,-0.975,0.181155,Pass,17.389,73.766,-4.296,0.180831,Pass
4.82,15.625,77.341,-1.085,0.186033,Pass,17.541,75.523,-4.389,0.185601,Pass
4.84,15.797,79.232,-1.118,0.191220,Pass,17.702,77.420,-4.407,0.190748,Pass
4.85,15.973,81.150,-1.070,0.196506,Pass,17.866,79.402,-4.348,0.196125,Pass
4.86,16.152,83.096,-0.941,0.201894,Pass,18.032,81.467,-4.212,0.201732,Pass
4.88,16.328,84.996,-0.737,0.207181,Pass,18.196,83.535,-4.005,0.207354,Pass
4.89,16.499,86.839,-0.475,0.212334,Pass,18.354,85.582,-3.746,0.212935,Pass
4.90,16.661,88.612,-0.092,0.217316,Pass,18.503,87.552,-3.449,0.218319,Pass
4.91,16.810,90.257,0.316,0.221960,Pass,18.639,89.385,-3.134,0.223348,Pass
4.93,16.942,91.739,0.639,0.226168,Pass,18.760,91.038,-2.816,0.227897,Pass
4.94,17.058,93.031,0.947,0.229856,Pass,18.864,92.486,-2.515,0.231898,Pass
4.95,17.153,94.100,1.276,0.232925,Pass,18.948,93.685,-2.251,0.235219,Pass
4.96,17.227,94.936,1.505,0.235331,Pass,19.012,94.614,-2.034,0.237799,Pass
4.97,17.281,95.560,1.679,0.237131,Pass,19.057,95.287,-1.872,0.239669,Pass
4.99,17.314,95.950,1.793,0.238258,Pass,19.081,95.679,-1.770,0.240758,Pass
5.00,17.329,96.154,1.849,0.238846,Pass,19.089,95.840,-1.727,0.241200,Pass
5.01,17.327,96.166,1.853,0.238874,Pass,19.080,95.770,-1.735,0.240994,Pass
5.03,17.313,96.047,1.817,0.238521,Pass,19.059,95.535,-1.782,0.240331,Pass
5.04,17.288,95.815,1.759,0.237843,Pass,19.029,95.169,-1.852,0.239299,Pass
5.05,17.259,95.536,1.689,0.237028,Pass,18.995,94.749,-1.934,0.238115,Pass
5.06,17.226,95.208,1.629,0.236076,Pass,18.958,94.288,-2.005,0.236819,Pass
5.07,17.195,94.899,1.595,0.235183,Pass,18.922,93.868,-2.050,0.235632,Pass
5.09,17.170,94.642,1.601,0.234445,Pass,18.893,93.533,-2.056,0.234680,Pass
5.10,17.153,94.467,1.658,0.233951,Pass,18.872,93.321,-2.011,0.234068,Pass
5.11,17.146,94.400,1.771,0.233769,Pass,18.861,93.264,-1.910,0.233882,Pass
5.13,17.151,94.450,1.944,0.233935,Pass,18.862,93.374,-1.748,0.234158,Pass
5.14,17.169,94.640,2.173,0.234512,Pass,18.876,93.669,-1.438,0.234944,Pass
5.15,17.201,94.972,2.450,0.235506,Pass,18.904,94.146,-1.171,0.236249,Pass
5.16,17.244,95.418,2.764,0.236840,Pass,18.944,94.766,-0.867,0.237967,Pass
5.18,17.299,96.003,3.098,0.238588,Pass,18.996,95.543,-0.539,0.240137,Pass
5.19,17.361,96.656,3.436,0.240540,Pass,19.054,96.391,-0.022,0.242522,Pass
5.20,17.428,97.361,3.758,0.242648,Pass,19.119,97.281,0.300,0.245046,Pass
5.21,17.497,98.111,4.048,0.244884,Pass,19.187,98.189,0.592,0.247640,Pass
5.22,17.567,98.856,4.291,0.247105,Pass,19.255,99.057,0.842,0.250133,Pass
5.24,17.630,99.547,4.477,0.249154,Pass,19.318,99.826,1.141,0.252358,Pass
5.25,17.686,100.167,4.596,0.250985,Pass,19.375,100.474,1.273,0.254238,Pass
5.26,17.731,100.665,4.646,0.252443,Pass,19.421,100.949,1.340,0.255624,Pass
5.28,17.762,101.019,4.631,0.253460,Pass,19.455,101.231,1.344,0.256456,Pass
5.29,17.778,101.205,4.556,0.253974,Pass,19.474,101.305,1.288,0.256688,Pass
5.30,17.775,101.195,4.432,0.253905,Pass,19.475,101.154,1.185,0.256270,Pass
5.31,17.755,100.987,4.275,0.253256,Pass,19.459,100.789,0.941,0.255227,Pass
5.32,17.715,100.559,4.105,0.251966,Pass,19.424,100.202,0.784,0.253555,Pass
5.34,17.657,99.924,3.939,0.250082,Pass,19.372,99.421,0.626,0.251326,Pass
5.35,17.582,99.102,3.794,0.247669,Pass,19.303,98.480,0.485,0.248641,Pass
5.36,17.493,98.096,3.687,0.244744,Pass,19.219,97.396,0.375,0.245546,Pass
5.38,17.387,96.905,3.629,0.241305,Pass,19.120,96.176,0.308,0.242066,Pass
5.39,17.270,95.570,3.626,0.237482,Pass,19.009,94.867,0.291,0.238338,Pass
5.40,17.144,94.126,3.682,0.233375,Pass,18.889,93.506,0.327,0.234464,Pass
5.41,17.011,92.592,3.795,0.229041,Pass,18.763,92.107,0.415,0.230492,Pass
5.43,16.872,90.976,3.959,0.224508,Pass,18.630,90.673,0.550,0.226432,Pass
5.44,16.732,89.374,4.159,0.220042,Pass,18.497,89.256,0.719,0.222429,Pass
5.45,16.592,87.770,4.382,0.215595,Pass,18.363,87.855,0.911,0.218486,Pass
5.46,16.453,86.223,4.611,0.211323,Pass,18.232,86.472,1.110,0.214612,Pass
5.47,16.319,84.729,4.826,0.207219,Pass,18.105,85.132,1.297,0.210876,Pass
5.49,16.190,83.295,5.012,0.203287,Pass,17.985,83.830,1.591,0.207275,Pass
5.50,16.068,81.940,5.155,0.199578,Pass,17.871,82.574,1.717,0.203807,Pass
5.51,15.952,80.663,5.240,0.196078,Pass,17.766,81.354,1.791,0.200450,Pass
5.53,15.845,79.479,5.258,0.192823,Pass,17.669,80.176,1.806,0.197225,Pass
5.54,15.745,78.383,5.205,0.189794,Pass,17.581,79.034,1.758,0.194110,Pass
5.55,15.656,77.402,5.081,0.187064,Pass,17.502,77.956,1.646,0.191184,Pass
5.56,15.573,76.514,4.895,0.184571,Pass,17.432,76.917,1.332,0.188361,Pass
5.57,15.496,75.694,4.657,0.182256,Pass,17.367,75.903,1.114,0.185635,Pass
5.59,15.425,74.947,4.382,0.180138,Pass,17.310,74.936,0.865,0.183052,Pass
5.60,15.359,74.257,4.088,0.178178,Pass,17.258,74.014,0.598,0.180603,Pass
5.61,15.296,73.597,3.792,0.176309,Pass,17.209,73.123,0.331,0.178253,Pass
5.63,15.235,72.949,3.512,0.174486,Pass,17.161,72.260,0.080,0.175983,Pass
5.64,15.172,72.275,3.264,0.172610,Pass,17.110,71.396,-0.265,0.173721,Pass
5.65,15.108,71.594,3.058,0.170730,Pass,17.060,70.561,-0.480,0.171537,Pass
5.66,15.038,70.836,2.906,0.168662,Pass,17.002,69.690,-0.613,0.169260,Pass
5.68,14.964,70.027,2.809,0.166476,Pass,16.939,68.815,-0.696,0.166965,Pass
5.69,14.881,69.120,2.770,0.164046,Pass,16.868,67.886,-0.728,0.164525,Pass
5.70,14.788,68.100,2.783,0.161333,Pass,16.786,66.882,-0.712,0.161886,Pass
5.71,14.685,66.967,2.839,0.158335,Pass,16.694,65.796,-0.660,0.159032,Pass
5.72,14.568,65.695,2.926,0.154990,Pass,16.589,64.592,-0.581,0.155872,Pass
5.74,14.442,64.313,3.025,0.151375,Pass,16.473,63.286,-0.493,0.152461,Pass
5.75,14.304,62.801,3.124,0.147435,Pass,16.345,61.845,-0.388,0.148712,Pass
5.76,14.153,61.171,3.207,0.143205,Pass,16.206,60.268,-0.323,0.144634,Pass
5.78,13.995,59.456,3.257,0.138776,Pass,16.058,58.577,-0.292,0.140295,Pass
5.79,13.826,57.638,3.263,0.134101,Pass,15.901,56.745,-0.304,0.135631,Pass
5.80,13.653,55.773,3.216,0.129325,Pass,15.738,54.821,-0.368,0.130777,Pass
5.81,13.475,53.874,3.115,0.124485,Pass,15.573,52.816,-0.484,0.125766,Pass
5.82,13.296,51.963,2.958,0.119643,Pass,15.406,50.754,-0.659,0.120670,Pass
5.84,13.118,50.081,2.752,0.114906,Pass,15.241,48.681,-0.871,0.115603,Pass
5.85,12.947,48.267,2.504,0.110369,Pass,15.082,46.643,-1.121,0.110683,Pass
5.86,12.783,46.530,2.208,0.106055,Pass,14.930,44.660,-1.394,0.105957,Pass
5.88,12.628,44.896,1.921,0.102032,Pass,14.788,42.771,-1.677,0.101509,Pass
5.89,12.487,43.405,1.637,0.098395,Pass,14.659,41.030,-1.956,0.097464,Pass
5.90,12.358,42.051,1.373,0.095117,Pass,14.543,39.443,-2.213,0.093817,Pass
5.91,12.247,40.869,1.142,0.092282,Pass,14.443,38.059,-2.435,0.090671,Pass
5.93,12.151,39.851,0.958,0.089859,Pass,14.359,36.876,-2.610,0.088006,Pass
5.94,12.071,38.997,0.828,0.087840,Pass,14.289,35.904,-2.730,0.085826,Pass
5.95,12.007,38.302,0.757,0.086207,Pass,14.234,35.139,-2.792,0.084116,Pass
5.96,11.957,37.747,0.745,0.084915,Pass,14.192,34.564,-2.795,0.082828,Pass
5.97,11.918,37.305,0.790,0.083892,Pass,14.161,34.146,-2.742,0.081881,Pass
5.99,11.889,36.966,0.881,0.083115,Pass,14.140,33.868,-2.644,0.081241,Pass
6.00,11.866,36.690,1.008,0.082490,Pass,14.124,33.680,-2.511,0.080795,Pass
6.01,11.848,36.455,1.157,0.081964,Pass,14.112,33.548,-2.357,0.080473,Pass
6.03,11.830,36.228,1.313,0.081458,Pass,14.100,33.427,-2.196,0.080173,Pass
6.04,11.809,35.972,1.462,0.080886,Pass,14.086,33.264,-2.043,0.079785,Pass
6.05,11.783,35.668,1.592,0.080205,Pass,14.066,33.033,-1.909,0.079251,Pass
6.06,11.751,35.295,1.689,0.079361,Pass,14.040,32.702,-1.809,0.078499,Pass
6.07,11.709,34.837,1.745,0.078322,Pass,14.004,32.248,-1.751,0.077486,Pass
6.09,11.658,34.280,1.755,0.077052,Pass,13.959,31.653,-1.739,0.076173,Pass
6.10,11.596,33.619,1.721,0.075543,Pass,13.903,30.912,-1.771,0.074553,Pass
6.11,11.525,32.861,1.646,0.073818,Pass,13.838,30.038,-1.845,0.072656,Pass
6.13,11.444,32.012,1.540,0.071891,Pass,13.763,29.040,-1.952,0.070514,Pass
6.14,11.358,31.103,1.411,0.069840,Pass,13.682,27.963,-2.082,0.068219,Pass
6.15,11.265,30.139,1.273,0.067681,Pass,13.595,26.821,-2.224,0.065810,Pass
6.16,11.171,29.150,1.138,0.065484,Pass,13.505,25.667,-2.363,0.063397,Pass
6.18,11.077,28.165,1.024,0.063315,Pass,13.416,24.532,-2.485,0.061045,Pass
6.19,10.987,27.221,0.942,0.061257,Pass,13.330,23.466,-2.576,0.058851,Pass
6.20,10.904,26.347,0.901,0.059369,Pass,13.251,22.504,-2.628,0.056884,Pass
6.21,10.831,25.569,0.910,0.057703,Pass,13.180,21.681,-2.632,0.055203,Pass
6.22,10.770,24.912,0.972,0.056309,Pass,13.121,21.024,-2.584,0.053855,Pass
6.24,10.724,24.401,1.087,0.055238,Pass,13.075,20.559,-2.484,0.052890,Pass
6.25,10.692,24.049,1.250,0.054512,Pass,13.044,20.296,-2.335,0.052320,Pass
6.26,10.677,23.861,1.455,0.054139,Pass,13.028,20.232,-2.144,0.052144,Pass
6.28,10.679,23.854,1.689,0.054155,Pass,13.030,20.379,-1.922,0.052384,Pass
6.29,10.698,24.025,1.938,0.054550,Pass,13.047,20.721,-1.684,0.053018,Pass
6.30,10.733,24.363,2.189,0.055303,Pass,13.080,21.235,-1.440,0.054008,Pass
6.31,10.782,24.860,2.425,0.056396,Pass,13.128,21.901,-1.207,0.055323,Pass
6.32,10.845,25.498,2.633,0.057792,Pass,13.188,22.692,-0.998,0.056912,Pass
6.34,10.919,26.259,2.803,0.059455,Pass,13.260,23.580,-0.822,0.058725,Pass
6.35,11.002,27.125,2.934,0.061352,Pass,13.340,24.543,-0.663,0.060718,Pass
6.36,11.090,28.060,3.013,0.063398,Pass,13.426,25.535,-0.572,0.062804,Pass
6.38,11.184,29.051,3.043,0.065576,Pass,13.517,26.556,-0.527,0.064976,Pass
6.39,11.279,30.065,3.029,0.067809,Pass,13.609,27.563,-0.523,0.067144,Pass
6.40,11.374,31.087,2.979,0.070070,Pass,13.702,28.549,-0.554,0.069291,Pass
6.41,11.467,32.090,2.904,0.072299,Pass,13.791,29.495,-0.611,0.071370,Pass
6.43,11.557,33.058,2.818,0.074463,Pass,13.877,30.395,-0.679,0.073362,Pass
6.44,11.641,33.969,2.735,0.076512,Pass,13.957,31.237,-0.762,0.075239,Pass
6.45,11.720,34.828,2.667,0.078458,Pass,14.032,32.038,-0.817,0.077033,Pass
6.46,11.792,35.616,2.627,0.080257,Pass,14.100,32.788,-0.847,0.078716,Pass
6.47,11.859,36.338,2.629,0.081921,Pass,14.161,33.504,-0.841,0.080322,Pass
6.49,11.920,36.994,2.678,0.083448,Pass,14.216,34.190,-0.793,0.081856,Pass
6.50,11.975,37.580,2.782,0.084828,Pass,14.265,34.845,-0.683,0.083318,Pass
6.51,12.024,38.107,2.941,0.086089,Pass,14.307,35.482,-0.537,0.084737,Pass
6.53,12.070,38.590,3.148,0.087262,Pass,14.346,36.113,-0.346,0.086140,Pass
6.54,12.113,39.035,3.396,0.088362,Pass,14.381,36.737,-0.119,0.087530,Pass
6.55,12.155,39.463,3.676,0.089438,Pass,14.415,37.370,0.260,0.088946,Pass
6.56,12.196,39.885,3.972,0.090511,Pass,14.447,38.010,0.532,0.090387,Pass
6.57,12.238,40.313,4.272,0.091609,Pass,14.481,38.659,0.806,0.091860,Pass
6.59,12.282,40.769,4.559,0.092774,Pass,14.516,39.328,1.067,0.093389,Pass
6.60,12.329,41.264,4.817,0.094034,Pass,14.556,40.018,1.303,0.094981,Pass
6.61,12.382,41.818,5.034,0.095427,Pass,14.600,40.740,1.501,0.096660,Pass
6.63,12.440,42.440,5.204,0.096970,Pass,14.651,41.495,1.656,0.098428,Pass
6.64,12.504,43.131,5.321,0.098668,Pass,14.708,42.281,1.763,0.100280,Pass
6.65,12.575,43.897,5.383,0.100534,Pass,14.772,43.105,1.820,0.102232,Pass
6.66,12.656,44.770,5.387,0.102644,Pass,14.846,43.999,1.824,0.104362,Pass
6.68,12.742,45.713,5.344,0.104915,Pass,14.926,44.931,1.786,0.106594,Pass
6.69,12.837,46.750,5.263,0.107414,Pass,15.015,45.934,1.714,0.109009,Pass
6.70,12.940,47.871,5.154,0.110124,Pass,15.111,47.008,1.618,0.111610,Pass
6.71,13.049,49.068,5.032,0.113030,Pass,15.215,48.152,1.512,0.114398,Pass
6.72,13.164,50.317,4.908,0.116084,Pass,15.323,49.354,1.405,0.117345,Pass
6.74,13.283,51.608,4.797,0.119266,Pass,15.436,50.617,1.311,0.120457,Pass
6.75,13.406,52.936,4.708,0.122570,Pass,15.552,51.940,1.238,0.123737,Pass
6.76,13.530,54.273,4.650,0.125923,Pass,15.669,53.304,1.194,0.127133,Pass
6.78,13.652,55.585,4.631,0.129247,Pass,15.784,54.677,1.186,0.130571,Pass
6.79,13.770,56.854,4.652,0.132489,Pass,15.895,56.042,1.214,0.134003,Pass
6.80,13.885,58.076,4.709,0.135639,Pass,16.002,57.391,1.275,0.137414,Pass
6.81,13.993,59.224,4.796,0.138623,Pass,16.102,58.694,1.361,0.140721,Pass
6.82,14.093,60.283,4.906,0.141401,Pass,16.194,59.929,1.468,0.143867,Pass
6.84,14.182,61.234,5.029,0.143911,Pass,16.276,61.064,1.583,0.146769,Pass
6.85,14.258,62.040,5.152,0.146053,Pass,16.345,62.053,1.696,0.149305,Pass
6.86,14.325,62.740,5.259,0.147919,Pass,16.403,62.927,1.971,0.151571,Pass
6.88,14.377,63.298,5.341,0.149410,Pass,16.449,63.636,2.036,0.153394,Pass
6.89,14.418,63.739,5.385,0.150579,Pass,16.483,64.197,2.063,0.154832,Pass
6.90,14.447,64.055,5.383,0.151408,Pass,16.505,64.598,2.045,0.155853,Pass
6.91,14.465,64.272,5.330,0.151956,Pass,16.518,64.859,1.976,0.156508,Pass
6.93,14.474,64.386,5.224,0.152214,Pass,16.522,64.975,1.858,0.156784,Pass
6.94,14.476,64.438,5.066,0.152292,Pass,16.519,64.991,1.519,0.156780,Pass
6.95,14.473,64.430,4.863,0.152201,Pass,16.511,64.914,1.309,0.156555,Pass
6.96,14.468,64.417,4.622,0.152083,Pass,16.503,64.802,1.060,0.156246,Pass
6.97,14.462,64.388,4.355,0.151920,Pass,16.493,64.657,0.790,0.155857,Pass
6.99,14.458,64.386,4.075,0.151832,Pass,16.486,64.534,0.507,0.155528,Pass
7.00,14.458,64.414,3.795,0.151825,Pass,16.483,64.441,0.227,0.155288,Pass
7.01,14.465,64.521,3.525,0.152036,Pass,16.487,64.443,-0.159,0.155299,Pass
7.03,14.478,64.690,3.281,0.152419,Pass,16.497,64.526,-0.401,0.155528,Pass
7.04,14.500,64.945,3.068,0.153043,Pass,16.516,64.726,-0.639,0.156061,Pass
7.05,14.529,65.273,2.895,0.153871,Pass,16.542,65.031,-0.809,0.156868,Pass
7.06,14.567,65.683,2.765,0.154928,Pass,16.577,65.452,-0.937,0.157974,Pass
7.07,14.610,66.149,2.677,0.156142,Pass,16.617,65.961,-1.022,0.159308,Pass
7.09,14.659,66.675,2.626,0.157528,Pass,16.664,66.559,-1.071,0.160873,Pass
7.10,14.713,67.245,2.606,0.159037,Pass,16.715,67.221,-1.088,0.162607,Pass
7.11,14.769,67.832,2.605,0.160599,Pass,16.768,67.914,-1.085,0.164424,Pass
7.13,14.825,68.415,2.617,0.162156,Pass,16.821,68.606,-1.070,0.166239,Pass
7.14,14.877,68.954,2.629,0.163600,Pass,16.870,69.247,-1.053,0.167926,Pass
7.15,14.923,69.439,2.629,0.164897,Pass,16.914,69.816,-1.049,0.169427,Pass
7.16,14.962,69.855,2.608,0.166007,Pass,16.952,70.290,-1.065,0.170684,Pass
7.18,14.990,70.154,2.559,0.166801,Pass,16.980,70.615,-1.107,0.171551,Pass
7.19,15.007,70.339,2.479,0.167282,Pass,16.996,70.789,-1.181,0.172024,Pass
7.20,15.013,70.414,2.364,0.167462,Pass,17.002,70.815,-1.289,0.172110,Pass
7.21,15.004,70.336,2.219,0.167230,Pass,16.994,70.653,-1.426,0.171700,Pass
7.22,14.980,70.096,2.050,0.166556,Pass,16.971,70.293,-1.589,0.170773,Pass
7.24,14.944,69.741,1.829,0.165572,Pass,16.937,69.794,-1.771,0.169483,Pass
7.25,14.896,69.250,1.633,0.164234,Pass,16.891,69.141,-1.963,0.167793,Pass
7.26,14.835,68.624,1.439,0.162536,Pass,16.832,68.345,-2.266,0.165744,Pass
7.28,14.763,67.888,1.260,0.160555,Pass,16.763,67.440,-2.446,0.163400,Pass
7.29,14.685,67.080,1.104,0.158391,Pass,16.688,66.476,-2.606,0.160903,Pass
7.30,14.599,66.183,0.984,0.156002,Pass,16.605,65.442,-2.732,0.158224,Pass
7.31,14.508,65.224,0.905,0.153460,Pass,16.518,64.373,-2.819,0.155452,Pass
7.32,14.415,64.242,0.873,0.150871,Pass,16.428,63.313,-2.863,0.152703,Pass
7.34,14.321,63.246,0.888,0.148257,Pass,16.338,62.273,-2.861,0.150001,Pass
7.35,14.230,62.273,0.949,0.145715,Pass,16.251,61.289,-2.814,0.147441,Pass
7.36,14.140,61.301,1.051,0.143191,Pass,16.164,60.334,-2.728,0.144957,Pass
