*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
3.66,14.508,65.356,1.919,0.153880,Pass,16.550,64.400,-1.808,0.155427,Pass
3.67,14.397,64.177,1.814,0.150762,Pass,16.458,62.932,-1.882,0.151680,Pass
3.69,14.310,63.231,1.735,0.148273,Pass,16.387,61.718,-1.927,0.148606,Pass
3.70,14.237,62.441,1.712,0.146206,Pass,16.332,60.697,-1.914,0.146033,Pass
3.71,14.180,61.808,1.755,0.144563,Pass,16.292,59.884,-1.833,0.143991,Pass
3.72,14.134,61.282,1.880,0.143215,Pass,16.262,59.241,-1.673,0.142374,Pass
3.74,14.093,60.804,2.128,0.142012,Pass,16.237,58.712,-1.425,0.141033,Pass
3.75,14.054,60.329,2.434,0.140835,Pass,16.213,58.252,-1.092,0.139862,Pass
3.76,14.009,59.792,2.827,0.139526,Pass,16.183,57.791,-0.679,0.138681,Pass
3.78,13.956,59.157,3.291,0.137991,Pass,16.144,57.280,-0.184,0.137378,Pass
3.79,13.888,58.362,3.810,0.136076,Pass,16.090,56.644,0.474,0.135770,Pass
3.80,13.803,57.379,4.358,0.133716,Pass,16.018,55.839,1.021,0.133754,Pass
3.81,13.695,56.151,4.918,0.130761,Pass,15.923,54.784,1.574,0.131133,Pass
3.83,13.562,54.658,5.463,0.127165,Pass,15.803,53.444,2.334,0.127860,Pass
3.84,13.402,52.897,5.972,0.122920,Pass,15.657,51.796,2.828,0.123828,Pass
3.85,13.218,50.886,6.422,0.118072,Pass,15.487,49.845,3.261,0.119084,Pass
3.86,13.006,48.587,6.799,0.112541,Pass,15.290,47.544,3.620,0.113529,Pass
3.88,12.772,46.066,7.097,0.106495,Pass,15.070,44.951,3.902,0.107328,Pass
3.89,12.519,43.351,7.309,0.100020,Pass,14.832,42.095,4.099,0.100575,Pass
3.90,12.251,40.496,7.440,0.093267,Pass,14.581,39.036,4.217,0.093443,Pass
3.91,11.974,37.544,7.497,0.086358,Pass,14.319,35.828,4.263,0.086083,Pass
3.92,11.693,34.564,7.495,0.079479,Pass,14.054,32.553,4.251,0.078715,Pass
3.94,11.416,31.617,7.456,0.072789,Pass,13.793,29.292,4.205,0.071539,Pass
3.95,11.147,28.767,7.396,0.066438,Pass,13.539,26.141,4.140,0.064772,Pass
3.96,10.893,26.077,7.338,0.060577,Pass,13.301,23.178,4.078,0.058579,Pass
3.97,10.660,23.597,7.302,0.055301,Pass,13.083,20.457,4.040,0.053057,Pass
3.99,10.452,21.386,7.303,0.050719,Pass,12.889,18.053,4.040,0.048324,Pass
4.00,10.273,19.467,7.353,0.046855,Pass,12.724,15.999,4.089,0.044407,Pass
4.01,10.125,17.868,7.462,0.043736,Pass,12.588,14.329,4.198,0.041323,Pass
4.03,10.009,16.605,7.629,0.041361,Pass,12.484,13.059,4.367,0.039058,Pass
4.04,9.925,15.672,7.846,0.039690,Pass,12.410,12.183,4.587,0.037553,Pass
4.05,9.872,15.058,8.104,0.038668,Pass,12.367,11.676,4.849,0.036736,Pass
4.06,9.847,14.735,8.389,0.038225,Pass,12.350,11.501,5.141,0.036521,Pass
4.07,9.847,14.672,8.683,0.038283,Pass,12.357,11.609,5.445,0.036814,Pass
4.09,9.866,14.816,8.963,0.038730,Pass,12.384,11.931,5.737,0.037489,Pass
4.10,9.899,15.115,9.214,0.039455,Pass,12.424,12.397,6.002,0.038422,Pass
4.11,9.943,15.532,9.412,0.040379,Pass,12.474,12.954,6.219,0.039516,Pass
4.13,9.990,15.993,9.542,0.041349,Pass,12.527,13.512,6.372,0.040604,Pass
4.14,10.035,16.448,9.593,0.042262,Pass,12.578,14.011,6.448,0.041569,Pass
4.15,10.076,16.862,9.562,0.043046,Pass,12.624,14.412,6.444,0.042331,Pass
4.16,10.106,17.178,9.441,0.043587,Pass,12.660,14.655,6.352,0.042774,Pass
4.18,10.124,17.370,9.246,0.043839,Pass,12.683,14.716,6.185,0.042855,Pass
4.19,10.127,17.421,8.979,0.043774,Pass,12.691,14.589,5.947,0.042562,Pass
4.20,10.114,17.307,8.659,0.043361,Pass,12.682,14.260,5.653,0.041881,Pass
4.21,10.085,17.025,8.308,0.042607,Pass,12.657,13.740,5.323,0.040845,Pass
4.22,10.042,16.601,7.943,0.041582,Pass,12.617,13.075,4.975,0.039551,Pass
4.24,9.986,16.040,7.588,0.040312,Pass,12.564,12.284,4.630,0.038050,Pass
4.25,9.920,15.373,7.253,0.038867,Pass,12.500,11.416,4.299,0.036438,Pass
4.26,9.848,14.636,6.963,0.037332,Pass,12.429,10.520,4.005,0.034811,Pass
4.28,9.773,13.865,6.732,0.035784,Pass,12.355,9.644,3.764,0.033256,Pass
4.29,9.701,13.105,6.583,0.034314,Pass,12.280,8.837,3.597,0.031856,Pass
4.30,9.634,12.400,6.498,0.032991,Pass,12.211,8.146,3.488,0.030677,Pass
4.31,9.577,11.797,6.463,0.031892,Pass,12.152,7.617,3.426,0.029780,Pass
4.32,9.533,11.324,6.483,0.031059,Pass,12.104,7.264,3.415,0.029180,Pass
4.34,9.506,11.021,6.539,0.030550,Pass,12.072,7.123,3.440,0.028920,Pass
4.35,9.498,10.916,6.616,0.030402,Pass,12.058,7.206,3.487,0.029018,Pass
4.36,9.511,11.041,6.695,0.030660,Pass,12.065,7.531,3.538,0.029503,Pass
4.38,9.546,11.401,6.757,0.031327,Pass,12.094,8.085,3.578,0.030365,Pass
4.39,9.605,12.012,6.782,0.032431,Pass,12.146,8.871,3.588,0.031623,Pass
4.40,9.687,12.878,6.751,0.033987,Pass,12.221,9.879,3.548,0.033281,Pass
4.41,9.790,13.981,6.656,0.035976,Pass,12.318,11.079,3.454,0.035310,Pass
4.43,9.915,15.312,6.484,0.038401,Pass,12.435,12.457,3.292,0.037707,Pass
4.44,10.057,16.846,6.235,0.041237,Pass,12.571,13.986,3.061,0.040443,Pass
4.45,10.215,18.555,5.914,0.044456,Pass,12.722,15.638,2.458,0.043431,Pass
4.46,10.387,20.418,5.532,0.048042,Pass,12.887,17.401,2.110,0.046776,Pass
4.47,10.569,22.397,5.101,0.051938,Pass,13.062,19.247,1.718,0.050372,Pass
4.49,10.758,24.451,4.639,0.056076,Pass,13.243,21.145,1.297,0.054167,Pass
4.50,10.950,26.546,4.167,0.060398,Pass,13.428,23.080,0.867,0.058127,Pass
4.51,11.143,28.642,3.709,0.064821,Pass,13.612,25.024,0.449,0.062195,Pass
4.53,11.332,30.705,3.283,0.069270,Pass,13.792,26.960,-0.078,0.066325,Pass
4.54,11.517,32.709,2.905,0.073677,Pass,13.967,28.875,-0.425,0.070480,Pass
4.55,11.692,34.612,2.581,0.077935,Pass,14.131,30.741,-0.713,0.074586,Pass
4.56,11.858,36.402,2.341,0.082006,Pass,14.285,32.556,-0.952,0.078621,Pass
4.57,12.012,38.057,2.179,0.085827,Pass,14.426,34.293,-1.104,0.082519,Pass
4.59,12.152,39.561,2.094,0.089342,Pass,14.553,35.932,-1.187,0.086222,Pass
4.60,12.278,40.910,2.079,0.092531,Pass,14.666,37.463,-1.209,0.089701,Pass
4.61,12.390,42.104,2.119,0.095382,Pass,14.763,38.878,-1.184,0.092927,Pass
4.63,12.487,43.141,2.196,0.097879,Pass,14.846,40.159,-1.128,0.095860,Pass
4.64,12.572,44.042,2.298,0.100066,Pass,14.916,41.313,-1.052,0.098510,Pass
4.65,12.647,44.835,2.403,0.102002,Pass,14.976,42.355,-0.977,0.100909,Pass
4.66,12.713,45.543,2.487,0.103734,Pass,15.027,43.289,-0.923,0.103071,Pass
4.68,12.771,46.172,2.563,0.105280,Pass,15.071,44.112,-0.896,0.104982,Pass
4.69,12.827,46.780,2.571,0.106763,Pass,15.113,44.869,-0.917,0.106751,Pass
4.70,12.882,47.385,2.521,0.108234,Pass,15.154,45.573,-0.991,0.108415,Pass
4.71,12.940,48.031,2.394,0.109798,Pass,15.199,46.267,-1.118,0.110071,Pass
4.72,13.005,48.754,2.231,0.111551,Pass,15.251,46.986,-1.294,0.111811,Pass
4.74,13.078,49.570,2.021,0.113534,Pass,15.312,47.754,-1.510,0.113691,Pass
4.75,13.163,50.520,1.775,0.115855,Pass,15.385,48.621,-1.757,0.115834,Pass
4.76,13.261,51.614,1.506,0.118550,Pass,15.473,49.611,-2.020,0.118302,Pass
4.78,13.376,52.884,1.232,0.121705,Pass,15.577,50.771,-2.283,0.121209,Pass
4.79,13.506,54.315,0.975,0.125291,Pass,15.696,52.100,-2.668,0.124580,Pass
4.80,13.655,55.937,0.754,0.129392,Pass,15.834,53.643,-2.868,0.128478,Pass
4.81,13.818,57.707,0.588,0.133907,Pass,15.986,55.370,-3.012,0.132854,Pass
4.82,13.997,59.637,0.489,0.138872,Pass,16.153,57.304,-3.088,0.137768,Pass
4.84,14.186,61.669,0.467,0.144142,Pass,16.331,59.390,-3.087,0.143090,Pass
4.85,14.385,63.793,0.526,0.149696,Pass,16.518,61.623,-3.007,0.148811,Pass
4.86,14.590,65.974,0.661,0.155450,Pass,16.711,63.968,-2.853,0.154848,Pass
4.88,14.797,68.168,0.865,0.161287,Pass,16.906,66.372,-2.631,0.161076,Pass
4.89,15.000,70.317,1.130,0.167052,Pass,17.097,68.768,-2.353,0.167322,Pass
4.90,15.196,72.382,1.441,0.172639,Pass,17.280,71.104,-1.910,0.173437,Pass
4.91,15.381,74.326,1.779,0.177944,Pass,17.453,73.330,-1.567,0.179321,Pass
4.93,15.550,76.103,2.169,0.182838,Pass,17.609,75.382,-1.217,0.184782,Pass
4.94,15.698,77.680,2.516,0.187208,Pass,17.747,77.198,-0.873,0.189646,Pass
4.95,15.825,79.047,2.841,0.191019,Pass,17.863,78.758,-0.555,0.193850,Pass
4.96,15.930,80.177,3.125,0.194191,Pass,17.958,80.042,-0.103,0.197321,Pass
4.97,16.012,81.057,3.354,0.196671,Pass,18.029,81.027,0.118,0.199999,Pass
4.99,16.067,81.668,3.526,0.198398,Pass,18.076,81.690,0.280,0.201805,Pass
5.00,16.101,82.058,3.638,0.199504,Pass,18.102,82.082,0.381,0.202875,Pass
5.01,16.114,82.221,3.700,0.199967,Pass,18.108,82.201,0.431,0.203193,Pass
5.03,16.109,82.192,3.718,0.199886,Pass,18.095,82.089,0.437,0.202881,Pass
5.04,16.089,82.017,3.705,0.199391,Pass,18.070,81.804,0.410,0.202094,Pass
5.05,16.059,81.726,3.674,0.198572,Pass,18.035,81.391,0.365,0.200956,Pass
5.06,16.024,81.374,3.639,0.197583,Pass,17.994,80.919,0.316,0.199655,Pass
5.07,15.986,80.993,3.619,0.196519,Pass,17.951,80.431,0.280,0.198315,Pass
5.09,15.951,80.643,3.624,0.195549,Pass,17.912,80.003,0.269,0.197137,Pass
5.10,15.921,80.325,3.671,0.194680,Pass,17.877,79.644,0.300,0.196146,Pass
5.11,15.900,80.108,3.768,0.194102,Pass,17.852,79.430,0.381,0.195549,Pass
5.13,15.892,80.019,3.915,0.193897,Pass,17.840,79.392,0.513,0.195433,Pass
5.14,15.896,80.050,4.112,0.194036,Pass,17.840,79.520,0.695,0.195769,Pass
5.15,15.914,80.229,4.354,0.194601,Pass,17.854,79.837,0.924,0.196625,Pass
5.16,15.949,80.568,4.628,0.195625,Pass,17.884,80.349,1.188,0.198019,Pass
5.18,15.994,81.025,4.925,0.196986,Pass,17.926,80.999,1.633,0.199819,Pass
5.19,16.051,81.604,5.226,0.198698,Pass,17.979,81.782,1.928,0.201982,Pass
5.20,16.118,82.295,5.517,0.200724,Pass,18.044,82.672,2.215,0.204451,Pass
5.21,16.191,83.046,5.781,0.202913,Pass,18.114,83.602,2.481,0.207045,Pass
5.22,16.266,83.826,6.004,0.205179,Pass,18.187,84.531,2.710,0.209646,Pass
5.24,16.340,84.598,6.176,0.207406,Pass,18.260,85.410,2.892,0.212118,Pass
5.25,16.408,85.315,6.288,0.209459,Pass,18.328,86.186,3.019,0.214307,Pass
5.26,16.469,85.964,6.332,0.211297,Pass,18.390,86.844,3.082,0.216163,Pass
5.28,16.521,86.512,6.317,0.212828,Pass,18.442,87.349,3.088,0.217592,Pass
5.29,16.557,86.905,6.250,0.213904,Pass,18.480,87.654,3.043,0.218457,Pass
5.30,16.576,87.124,6.139,0.214471,Pass,18.502,87.745,2.955,0.218720,Pass
5.31,16.578,87.154,6.001,0.214497,Pass,18.507,87.620,2.839,0.218377,Pass
5.32,16.559,86.971,5.850,0.213923,Pass,18.492,87.266,2.706,0.217395,Pass
5.34,16.523,86.594,5.699,0.212803,Pass,18.460,86.717,2.570,0.215866,Pass
5.35,16.468,86.014,5.565,0.211123,Pass,18.409,85.977,2.445,0.213806,Pass
5.36,16.394,85.227,5.465,0.208883,Pass,18.339,85.055,2.349,0.211243,Pass
5.38,16.305,84.273,5.410,0.206196,Pass,18.255,83.998,2.291,0.208315,Pass
5.39,16.201,83.142,5.407,0.203044,Pass,18.154,82.806,2.278,0.205020,Pass
5.40,16.087,81.903,5.457,0.199624,Pass,18.045,81.551,2.312,0.201562,Pass
5.41,15.963,80.548,5.562,0.195913,Pass,17.925,80.223,2.396,0.197916,Pass
5.43,15.832,79.112,5.715,0.192017,Pass,17.798,78.855,2.523,0.194176,Pass
5.44,15.699,77.643,5.905,0.188062,Pass,17.669,77.486,2.684,0.190448,Pass
5.45,15.565,76.166,6.115,0.184111,Pass,17.540,76.125,2.864,0.186761,Pass
5.46,15.432,74.732,6.331,0.180298,Pass,17.413,74.796,3.050,0.183179,Pass
5.47,15.305,73.351,6.535,0.176642,Pass,17.291,73.518,3.226,0.179749,Pass
5.49,15.184,72.033,6.711,0.173164,Pass,17.175,72.289,3.378,0.176463,Pass
5.50,15.071,70.800,6.843,0.169908,Pass,17.068,71.117,3.492,0.173343,Pass
5.51,14.968,69.679,6.920,0.166942,Pass,16.972,70.022,3.558,0.170434,Pass
5.53,14.875,68.673,6.929,0.164258,Pass,16.886,68.996,3.563,0.167718,Pass
5.54,14.791,67.773,6.869,0.161833,Pass,16.810,68.031,3.506,0.165163,Pass
5.55,14.719,67.008,6.737,0.159742,Pass,16.747,67.156,3.385,0.162850,Pass
5.56,14.657,66.350,6.537,0.157908,Pass,16.694,66.345,3.204,0.160707,Pass
5.57,14.604,65.791,6.279,0.156319,Pass,16.651,65.597,2.971,0.158738,Pass
5.59,14.560,65.331,5.981,0.154980,Pass,16.616,64.924,2.702,0.156970,Pass
5.60,14.522,64.945,5.652,0.153832,Pass,16.589,64.310,2.406,0.155366,Pass
5.61,14.489,64.607,5.315,0.152819,Pass,16.566,63.743,2.104,0.153894,Pass
5.63,14.459,64.297,4.983,0.151886,Pass,16.546,63.214,1.607,0.152506,Pass
5.64,14.428,63.978,4.673,0.150948,Pass,16.525,62.700,1.326,0.151189,Pass
5.65,14.398,63.655,4.399,0.150018,Pass,16.504,62.214,1.078,0.149949,Pass
5.66,14.362,63.269,4.172,0.148940,Pass,16.477,61.702,0.873,0.148646,Pass
5.68,14.319,62.810,3.997,0.147691,Pass,16.443,61.159,0.715,0.147261,Pass
5.69,14.269,62.267,3.877,0.146244,Pass,16.402,60.576,0.606,0.145770,Pass
5.70,14.209,61.606,3.806,0.144506,Pass,16.349,59.913,0.540,0.144071,Pass
5.71,14.137,60.818,3.779,0.142453,Pass,16.285,59.154,0.512,0.142126,Pass
5.72,14.054,59.903,3.783,0.140086,Pass,16.209,58.291,0.508,0.139916,Pass
5.74,13.958,58.863,3.803,0.137409,Pass,16.120,57.316,0.517,0.137422,Pass
5.75,13.850,57.687,3.828,0.134396,Pass,16.019,56.203,0.525,0.134590,Pass
5.76,13.729,56.374,3.843,0.131041,Pass,15.905,54.939,0.522,0.131388,Pass
5.78,13.600,54.979,3.831,0.127490,Pass,15.783,53.572,0.491,0.127944,Pass
5.79,13.461,53.481,3.783,0.123689,Pass,15.650,52.069,0.423,0.124185,Pass
5.80,13.316,51.935,3.688,0.119778,Pass,15.513,50.477,0.310,0.120236,Pass
5.81,13.168,50.360,3.544,0.115809,Pass,15.373,48.815,0.149,0.116148,Pass
5.82,13.019,48.786,3.347,0.111859,Pass,15.233,47.111,-0.189,0.112002,Pass
5.84,12.874,47.252,3.100,0.108025,Pass,15.096,45.410,-0.445,0.107906,Pass
5.85,12.736,45.801,2.810,0.104416,Pass,14.966,43.761,-0.741,0.103982,Pass
5.86,12.606,44.434,2.489,0.101038,Pass,14.844,42.175,-1.063,0.100254,Pass
5.88,12.489,43.215,2.134,0.098038,Pass,14.736,40.726,-1.398,0.096892,Pass
5.89,12.386,42.134,1.796,0.095398,Pass,14.640,39.417,-1.731,0.093894,Pass
5.90,12.300,41.236,1.472,0.093218,Pass,14.562,38.306,-2.048,0.091384,Pass
5.91,12.231,40.517,1.175,0.091482,Pass,14.500,37.400,-2.334,0.089363,Pass
5.93,12.181,39.991,0.918,0.090218,Pass,14.457,36.723,-2.579,0.087873,Pass
5.94,12.148,39.653,0.709,0.089408,Pass,14.431,36.275,-2.774,0.086906,Pass
5.95,12.134,39.495,0.555,0.089029,Pass,14.422,36.054,-3.077,0.086482,Pass
5.96,12.135,39.491,0.458,0.089019,Pass,14.428,36.035,-3.159,0.086469,Pass
5.97,12.149,39.626,0.416,0.089338,Pass,14.446,36.197,-3.187,0.086855,Pass
5.99,12.174,39.870,0.424,0.089918,Pass,14.475,36.506,-3.166,0.087563,Pass
6.00,12.207,40.192,0.471,0.090685,Pass,14.510,36.923,-3.107,0.088507,Pass
6.01,12.245,40.565,0.542,0.091577,Pass,14.550,37.409,-3.023,0.089606,Pass
6.03,12.283,40.944,0.627,0.092484,Pass,14.590,37.906,-2.927,0.090730,Pass
6.04,12.319,41.308,0.712,0.093360,Pass,14.629,38.383,-2.674,0.091784,Pass
6.05,12.352,41.627,0.780,0.094128,Pass,14.662,38.798,-2.597,0.092730,Pass
6.06,12.376,41.870,0.826,0.094712,Pass,14.688,39.110,-2.544,0.093444,Pass
6.07,12.392,42.021,0.838,0.095077,Pass,14.705,39.297,-2.526,0.093877,Pass
6.09,12.397,42.069,0.810,0.095190,Pass,14.711,39.341,-2.548,0.093990,Pass
6.10,12.391,42.005,0.743,0.095033,Pass,14.706,39.236,-2.611,0.093762,Pass
6.11,12.374,41.830,0.640,0.094610,Pass,14.690,38.983,-2.710,0.093203,Pass
6.13,12.346,41.550,0.509,0.093933,Pass,14.663,38.594,-2.998,0.092365,Pass
6.14,12.310,41.185,0.359,0.093057,Pass,14.627,38.099,-3.148,0.091262,Pass
6.15,12.268,40.753,0.139,0.092023,Pass,14.585,37.524,-3.308,0.089982,Pass
6.16,12.221,40.280,-0.011,0.090899,Pass,14.539,36.907,-3.462,0.088610,Pass
6.18,12.174,39.795,-0.142,0.089749,Pass,14.491,36.290,-3.599,0.087237,Pass
6.19,12.127,39.321,-0.240,0.088629,Pass,14.444,35.706,-3.706,0.085933,Pass
6.20,12.087,38.899,-0.296,0.087636,Pass,14.402,35.205,-3.771,0.084812,Pass
6.21,12.054,38.554,-0.300,0.086827,Pass,14.367,34.822,-3.787,0.083940,Pass
6.22,12.031,38.309,-0.249,0.086252,Pass,14.342,34.581,-3.748,0.083374,Pass
6.24,12.020,38.192,-0.140,0.085977,Pass,14.328,34.513,-3.653,0.083181,Pass
6.25,12.023,38.214,0.021,0.086031,Pass,14.328,34.627,-3.505,0.083384,Pass
6.26,12.042,38.394,0.288,0.086458,Pass,14.342,34.938,-3.313,0.084018,Pass
6.28,12.076,38.738,0.527,0.087274,Pass,14.372,35.441,-3.083,0.085088,Pass
6.29,12.126,39.244,0.791,0.088480,Pass,14.416,36.128,-2.666,0.086548,Pass
6.30,12.191,39.908,1.062,0.090066,Pass,14.476,36.981,-2.401,0.088431,Pass
6.31,12.270,40.722,1.327,0.092018,Pass,14.549,37.982,-2.138,0.090676,Pass
6.32,12.362,41.674,1.573,0.094311,Pass,14.635,39.108,-1.890,0.093237,Pass
6.34,12.464,42.740,1.786,0.096889,Pass,14.732,40.327,-1.671,0.096044,Pass
6.35,12.574,43.900,1.958,0.099704,Pass,14.836,41.609,-1.489,0.099034,Pass
6.36,12.690,45.117,2.083,0.102669,Pass,14.946,42.914,-1.349,0.102111,Pass
6.38,12.809,46.383,2.160,0.105764,Pass,15.060,44.232,-1.257,0.105252,Pass
6.39,12.930,47.677,2.189,0.108941,Pass,15.176,45.545,-1.210,0.108410,Pass
6.40,13.051,48.971,2.177,0.112129,Pass,15.291,46.826,-1.201,0.111521,Pass
6.41,13.168,50.221,2.136,0.115222,Pass,15.401,48.039,-1.222,0.114490,Pass
6.43,13.279,51.421,2.075,0.118205,Pass,15.507,49.189,-1.262,0.117321,Pass
6.44,13.384,52.559,2.009,0.121046,Pass,15.606,50.270,-1.311,0.119999,Pass
6.45,13.483,53.621,1.949,0.123710,Pass,15.698,51.282,-1.356,0.122516,Pass
6.46,13.575,54.613,1.908,0.126211,Pass,15.783,52.239,-1.385,0.124902,Pass
6.47,13.656,55.491,1.900,0.128439,Pass,15.857,53.107,-1.387,0.127066,Pass
6.49,13.732,56.307,1.931,0.130521,Pass,15.926,53.944,-1.355,0.129152,Pass
6.50,13.799,57.020,2.007,0.132354,Pass,15.985,54.714,-1.283,0.131063,Pass
6.51,13.860,57.670,2.157,0.134041,Pass,16.037,55.457,-1.171,0.132903,Pass
6.53,13.914,58.241,2.325,0.135534,Pass,16.083,56.156,-1.018,0.134629,Pass
6.54,13.965,58.774,2.533,0.136942,Pass,16.125,56.848,-0.829,0.136336,Pass
6.55,14.012,59.256,2.771,0.138230,Pass,16.162,57.512,-0.612,0.137974,Pass
6.56,14.056,59.716,3.027,0.139470,Pass,16.197,58.168,-0.361,0.139596,Pass
6.57,14.101,60.168,3.288,0.140697,Pass,16.231,58.823,0.006,0.141221,Pass
6.59,14.143,60.608,3.541,0.141899,Pass,16.265,59.460,0.236,0.142811,Pass
6.60,14.189,61.083,3.774,0.143191,Pass,16.301,60.117,0.446,0.144462,Pass
6.61,14.237,61.590,3.976,0.144563,Pass,16.340,60.781,0.629,0.146143,Pass
6.63,14.291,62.150,4.137,0.146068,Pass,16.385,61.469,0.776,0.147895,Pass
6.64,14.349,62.773,4.252,0.147727,Pass,16.435,62.183,0.881,0.149725,Pass
6.65,14.414,63.468,4.318,0.149566,Pass,16.491,62.934,0.942,0.151661,Pass
6.66,14.484,64.230,4.337,0.151569,Pass,16.554,63.715,0.960,0.153685,Pass
6.68,14.561,65.066,4.314,0.153761,Pass,16.624,64.540,0.941,0.155833,Pass
6.69,14.647,65.998,4.257,0.156204,Pass,16.703,65.436,0.892,0.158178,Pass
6.70,14.740,67.008,4.176,0.158853,Pass,16.789,66.394,0.823,0.160693,Pass
6.71,14.837,68.066,4.085,0.161635,Pass,16.879,67.391,0.747,0.163325,Pass
6.72,14.942,69.208,3.994,0.164655,Pass,16.977,68.477,0.672,0.166200,Pass
6.74,15.050,70.381,3.917,0.167772,Pass,17.079,69.605,0.612,0.169197,Pass
6.75,15.161,71.587,3.862,0.170996,Pass,17.184,70.787,0.573,0.172347,Pass
6.76,15.275,72.813,3.838,0.174297,Pass,17.291,72.017,0.563,0.175635,Pass
6.78,15.387,74.013,3.850,0.177548,Pass,17.395,73.252,0.588,0.178944,Pass
6.79,15.499,75.207,3.900,0.180805,Pass,17.500,74.513,0.647,0.182333,Pass
6.80,15.605,76.340,3.988,0.183918,Pass,17.599,75.739,0.741,0.185639,Pass
6.81,15.704,77.418,4.106,0.186896,Pass,17.691,76.924,0.861,0.188839,Pass
6.82,15.797,78.419,4.247,0.189680,Pass,17.776,78.054,1.000,0.191899,Pass
6.84,15.880,79.301,4.402,0.192151,Pass,17.850,79.078,1.150,0.194681,Pass
6.85,15.952,80.077,4.558,0.194337,Pass,17.915,80.001,1.299,0.197191,Pass
6.86,16.012,80.716,4.706,0.196148,Pass,17.968,80.781,1.594,0.199332,Pass
6.88,16.060,81.241,4.830,0.197638,Pass,18.009,81.432,1.704,0.201106,Pass
6.89,16.095,81.622,4.922,0.198723,Pass,18.038,81.915,1.781,0.202419,Pass
6.90,16.119,81.879,4.973,0.199452,Pass,18.055,82.243,1.817,0.203308,Pass
6.91,16.130,82.017,4.976,0.199833,Pass,18.061,82.417,1.806,0.203769,Pass
6.93,16.134,82.074,4.928,0.199973,Pass,18.060,82.474,1.746,0.203907,Pass
6.94,16.131,82.061,4.831,0.199901,Pass,18.052,82.424,1.638,0.203748,Pass
6.95,16.121,81.980,4.689,0.199627,Pass,18.038,82.273,1.487,0.203315,Pass
6.96,16.107,81.866,4.509,0.199250,Pass,18.020,82.063,1.150,0.202709,Pass
6.97,16.094,81.750,4.301,0.198863,Pass,18.003,81.833,0.937,0.202065,Pass
6.99,16.081,81.650,4.075,0.198517,Pass,17.988,81.609,0.709,0.201442,Pass
7.00,16.074,81.608,3.843,0.198333,Pass,17.978,81.443,0.475,0.200985,Pass
7.01,16.072,81.617,3.617,0.198299,Pass,17.974,81.338,0.250,0.200700,Pass
7.03,16.078,81.707,3.410,0.198494,Pass,17.977,81.331,0.044,0.200686,Pass
7.04,16.093,81.891,3.229,0.198959,Pass,17.989,81.444,-0.261,0.201003,Pass
7.05,16.116,82.158,3.080,0.199668,Pass,18.010,81.669,-0.454,0.201630,Pass
7.06,16.148,82.515,2.966,0.200634,Pass,18.040,82.015,-0.565,0.202587,Pass
7.07,16.191,82.981,2.884,0.201911,Pass,18.080,82.501,-0.643,0.203927,Pass
7.09,16.240,83.515,2.833,0.203388,Pass,18.127,83.083,-0.690,0.205530,Pass
7.10,16.298,84.131,2.805,0.205099,Pass,18.181,83.768,-0.713,0.207419,Pass
7.11,16.358,84.771,2.795,0.206885,Pass,18.239,84.492,-0.717,0.209417,Pass
7.13,16.422,85.452,2.791,0.208791,Pass,18.300,85.264,-0.715,0.211551,Pass
7.14,16.485,86.120,2.782,0.210661,Pass,18.361,86.018,-0.717,0.213642,Pass
7.15,16.544,86.751,2.760,0.212430,Pass,18.419,86.724,-0.730,0.215605,Pass
7.16,16.599,87.345,2.715,0.214092,Pass,18.473,87.372,-0.767,0.217414,Pass
7.18,16.647,87.850,2.639,0.215501,Pass,18.519,87.905,-0.833,0.218909,Pass
7.19,16.686,88.275,2.528,0.216678,Pass,18.558,88.323,-0.934,0.220089,Pass
7.20,16.711,88.566,2.382,0.217471,Pass,18.584,88.568,-1.069,0.220795,Pass
7.21,16.727,88.754,2.198,0.217970,Pass,18.600,88.681,-1.242,0.221137,Pass
7.22,16.728,88.788,1.982,0.218034,Pass,18.603,88.616,-1.447,0.220988,Pass
7.24,16.715,88.661,1.745,0.217644,Pass,18.591,88.370,-1.775,0.220354,Pass
7.25,16.690,88.401,1.493,0.216881,Pass,18.568,87.980,-2.019,0.219311,Pass
7.26,16.651,87.999,1.189,0.215718,Pass,18.532,87.444,-2.267,0.217866,Pass
7.28,16.601,87.476,0.945,0.214226,Pass,18.485,86.784,-2.510,0.216078,Pass
7.29,16.541,86.847,0.719,0.212443,Pass,18.428,86.026,-2.736,0.214020,Pass
7.30,16.474,86.135,0.521,0.210435,Pass,18.364,85.204,-2.938,0.211783,Pass
7.31,16.400,85.351,0.361,0.208232,Pass,18.294,84.335,-3.106,0.209413,Pass
7.32,16.324,84.525,0.244,0.205920,Pass,18.220,83.455,-3.233,0.207006,Pass
7.34,16.243,83.658,0.174,0.203501,Pass,18.143,82.566,-3.315,0.204567,Pass
7.35,16.162,82.772,0.150,0.201037,Pass,18.065,81.690,-3.354,0.202157,Pass
7.36,16.083,81.906,0.167,0.198635,Pass,17.990,80.863,-3.352,0.199875,Pass
