*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
3.71,15.461,75.627,0.845,0.181327,Pass,17.404,73.788,-2.789,0.180560,Pass
3.72,15.437,75.339,0.917,0.180550,Pass,17.392,73.380,-2.682,0.179490,Pass
3.74,15.414,75.056,1.080,0.179797,Pass,17.382,73.046,-2.488,0.178592,Pass
3.75,15.389,74.749,1.337,0.178989,Pass,17.369,72.754,-2.207,0.177789,Pass
3.76,15.358,74.362,1.726,0.177986,Pass,17.349,72.444,-1.721,0.176907,Pass
3.78,15.313,73.826,2.143,0.176598,Pass,17.315,72.036,-1.292,0.175775,Pass
3.79,15.251,73.096,2.613,0.174704,Pass,17.263,71.469,-0.819,0.174218,Pass
3.80,15.171,72.175,3.112,0.172324,Pass,17.193,70.730,-0.292,0.172215,Pass
3.81,15.066,70.989,3.618,0.169255,Pass,17.098,69.725,0.333,0.169522,Pass
3.83,14.934,69.526,4.112,0.165467,Pass,16.976,68.419,0.809,0.166061,Pass
3.84,14.778,67.810,4.562,0.161027,Pass,16.830,66.824,1.237,0.161863,Pass
3.85,14.596,65.819,4.957,0.155879,Pass,16.658,64.900,1.804,0.156859,Pass
3.86,14.389,63.589,5.277,0.150121,Pass,16.463,62.672,2.099,0.151088,Pass
3.88,14.162,61.149,5.512,0.143836,Pass,16.248,60.166,2.310,0.144647,Pass
3.89,13.918,58.539,5.657,0.137137,Pass,16.015,57.422,2.432,0.137655,Pass
3.90,13.663,55.827,5.721,0.130216,Pass,15.773,54.513,2.476,0.130321,Pass
3.91,13.401,53.041,5.709,0.123151,Pass,15.524,51.475,2.447,0.122753,Pass
3.92,13.141,50.293,5.639,0.116241,Pass,15.277,48.439,2.363,0.115286,Pass
3.94,12.887,47.611,5.530,0.109563,Pass,15.036,45.449,2.246,0.108035,Pass
3.95,12.650,45.096,5.398,0.103370,Pass,14.811,42.626,1.864,0.101259,Pass
3.96,12.428,42.755,5.270,0.097669,Pass,14.603,39.993,1.727,0.095066,Pass
3.97,12.232,40.674,5.159,0.092666,Pass,14.418,37.660,1.611,0.089657,Pass
3.99,12.064,38.894,5.088,0.088439,Pass,14.262,35.679,1.537,0.085129,Pass
4.00,11.928,37.432,5.067,0.085015,Pass,14.136,34.079,1.516,0.081518,Pass
4.01,11.824,36.307,5.101,0.082420,Pass,14.042,32.886,1.552,0.078855,Pass
4.03,11.753,35.528,5.192,0.080661,Pass,13.980,32.110,1.648,0.077143,Pass
4.04,11.715,35.079,5.338,0.079686,Pass,13.949,31.730,1.800,0.076317,Pass
4.05,11.705,34.933,5.527,0.079429,Pass,13.946,31.709,1.998,0.076294,Pass
4.06,11.722,35.065,5.742,0.079820,Pass,13.969,32.011,2.496,0.077032,Pass
4.07,11.761,35.425,5.973,0.080747,Pass,14.012,32.566,2.739,0.078304,Pass
4.09,11.816,35.964,6.192,0.082086,Pass,14.072,33.308,2.972,0.080004,Pass
4.10,11.883,36.623,6.379,0.083695,Pass,14.143,34.160,3.175,0.081958,Pass
4.11,11.955,37.341,6.519,0.085431,Pass,14.218,35.042,3.335,0.083990,Pass
4.13,12.025,38.059,6.591,0.087142,Pass,14.293,35.879,3.429,0.085926,Pass
4.14,12.091,38.729,6.583,0.088713,Pass,14.363,36.615,3.446,0.087628,Pass
4.15,12.145,39.288,6.496,0.089991,Pass,14.421,37.177,3.384,0.088925,Pass
4.16,12.185,39.710,6.323,0.090914,Pass,14.465,37.539,3.239,0.089754,Pass
4.18,12.207,39.956,6.076,0.091391,Pass,14.491,37.663,3.018,0.090027,Pass
4.19,12.211,40.016,5.771,0.091410,Pass,14.499,37.550,2.738,0.089748,Pass
4.20,12.194,39.866,5.419,0.090918,Pass,14.486,37.185,2.407,0.088888,Pass
4.21,12.159,39.523,5.041,0.089971,Pass,14.453,36.605,1.778,0.087502,Pass
4.22,12.106,38.993,4.662,0.088595,Pass,14.403,35.830,1.408,0.085722,Pass
4.24,12.038,38.312,4.299,0.086885,Pass,14.338,34.918,1.047,0.083640,Pass
4.25,11.959,37.506,3.978,0.084908,Pass,14.260,33.907,0.721,0.081353,Pass
4.26,11.873,36.625,3.716,0.082789,Pass,14.175,32.866,0.448,0.079011,Pass
4.28,11.784,35.705,3.524,0.080613,Pass,14.086,31.839,0.238,0.076714,Pass
4.29,11.698,34.802,3.407,0.078510,Pass,13.998,30.893,-0.036,0.074602,Pass
4.30,11.618,33.958,3.370,0.076572,Pass,13.916,30.068,-0.101,0.072765,Pass
4.31,11.549,33.229,3.404,0.074925,Pass,13.844,29.423,-0.097,0.071319,Pass
4.32,11.496,32.655,3.500,0.073651,Pass,13.787,28.986,-0.034,0.070326,Pass
4.34,11.460,32.266,3.641,0.072809,Pass,13.747,28.776,0.076,0.069826,Pass
4.35,11.446,32.100,3.802,0.072478,Pass,13.728,28.816,0.337,0.069869,Pass
4.36,11.455,32.183,3.970,0.072711,Pass,13.731,29.117,0.480,0.070482,Pass
4.38,11.489,32.529,4.126,0.073534,Pass,13.759,29.677,0.616,0.071670,Pass
4.39,11.548,33.137,4.243,0.074944,Pass,13.812,30.480,0.720,0.073402,Pass
4.40,11.630,34.012,4.305,0.076948,Pass,13.888,31.516,0.778,0.075668,Pass
4.41,11.736,35.138,4.298,0.079520,Pass,13.988,32.758,0.776,0.078422,Pass
4.43,11.863,36.494,4.215,0.082621,Pass,14.108,34.180,0.707,0.081611,Pass
4.44,12.008,38.060,4.054,0.086214,Pass,14.247,35.757,0.568,0.085194,Pass
4.45,12.169,39.800,3.819,0.090234,Pass,14.402,37.456,0.363,0.089107,Pass
4.46,12.342,41.680,3.519,0.094617,Pass,14.569,39.252,-0.029,0.093294,Pass
4.47,12.524,43.659,3.170,0.099276,Pass,14.744,41.110,-0.339,0.097686,Pass
4.49,12.711,45.691,2.788,0.104118,Pass,14.924,43.001,-0.682,0.102214,Pass
4.50,12.900,47.746,2.397,0.109071,Pass,15.105,44.908,-1.029,0.106832,Pass
4.51,13.087,49.793,1.991,0.114062,Pass,15.285,46.816,-1.368,0.111501,Pass
4.53,13.269,51.772,1.638,0.118947,Pass,15.458,48.682,-1.685,0.116108,Pass
4.54,13.443,53.666,1.335,0.123673,Pass,15.623,50.499,-1.957,0.120630,Pass
4.55,13.608,55.450,1.095,0.128172,Pass,15.777,52.257,-2.175,0.125024,Pass
4.56,13.759,57.085,0.928,0.132327,Pass,15.917,53.918,-2.327,0.129190,Pass
4.57,13.896,58.565,0.839,0.136120,Pass,16.042,55.481,-2.555,0.133141,Pass
4.59,14.020,59.892,0.824,0.139544,Pass,16.153,56.947,-2.572,0.136823,Pass
4.60,14.127,61.035,0.876,0.142512,Pass,16.246,58.276,-2.531,0.140158,Pass
4.61,14.218,62.009,0.982,0.145052,Pass,16.324,59.471,-2.444,0.143151,Pass
4.63,14.295,62.828,1.121,0.147202,Pass,16.387,60.537,-2.194,0.145795,Pass
4.64,14.360,63.516,1.278,0.149018,Pass,16.438,61.480,-2.068,0.148151,Pass
4.65,14.415,64.090,1.434,0.150540,Pass,16.479,62.304,-1.946,0.150204,Pass
4.66,14.461,64.582,1.571,0.151848,Pass,16.511,63.022,-1.844,0.151998,Pass
4.68,14.499,65.000,1.674,0.152959,Pass,16.537,63.632,-1.774,0.153522,Pass
4.69,14.537,65.412,1.728,0.154049,Pass,16.562,64.190,-1.750,0.154929,Pass
4.70,14.576,65.843,1.725,0.155185,Pass,16.588,64.717,-1.779,0.156271,Pass
4.71,14.616,66.296,1.659,0.156371,Pass,16.617,65.212,-1.864,0.157549,Pass
4.72,14.665,66.846,1.532,0.157810,Pass,16.654,65.752,-2.005,0.158966,Pass
4.74,14.723,67.506,1.357,0.159538,Pass,16.702,66.358,-2.309,0.160592,Pass
4.75,14.794,68.310,1.140,0.161652,Pass,16.764,67.074,-2.525,0.162511,Pass
4.76,14.880,69.272,0.900,0.164196,Pass,16.840,67.927,-2.758,0.164808,Pass
4.78,14.982,70.392,0.655,0.167177,Pass,16.932,68.932,-2.991,0.167521,Pass
4.79,15.100,71.693,0.425,0.170660,Pass,17.041,70.127,-3.205,0.170752,Pass
4.80,15.236,73.176,0.227,0.174653,Pass,17.167,71.528,-3.384,0.174539,Pass
4.81,15.385,74.798,0.082,0.179049,Pass,17.307,73.106,-3.508,0.178802,Pass
4.82,15.550,76.578,-0.139,0.183898,Pass,17.462,74.888,-3.568,0.183619,Pass
4.84,15.727,78.501,-0.144,0.189165,Pass,17.628,76.840,-3.558,0.188902,Pass
4.85,15.912,80.508,-0.074,0.194689,Pass,17.802,78.924,-3.476,0.194549,Pass
4.86,16.101,82.552,0.186,0.200351,Pass,17.980,81.098,-3.323,0.200454,Pass
4.88,16.291,84.604,0.390,0.206070,Pass,18.159,83.326,-3.104,0.206529,Pass
4.89,16.479,86.613,0.651,0.211706,Pass,18.335,85.550,-2.832,0.212614,Pass
4.90,16.655,88.532,0.954,0.217123,Pass,18.500,87.683,-2.522,0.218476,Pass
4.91,16.823,90.374,1.331,0.222351,Pass,18.656,89.723,-2.196,0.224108,Pass
4.93,16.973,92.045,1.657,0.227120,Pass,18.795,91.569,-1.870,0.229228,Pass
4.94,17.106,93.526,1.968,0.231370,Pass,18.917,93.213,-1.472,0.233801,Pass
4.95,17.218,94.778,2.246,0.234981,Pass,19.018,94.605,-1.202,0.237697,Pass
4.96,17.308,95.786,2.477,0.237901,Pass,19.099,95.719,-0.980,0.240826,Pass
4.97,17.375,96.548,2.654,0.240114,Pass,19.157,96.548,-0.814,0.243157,Pass
4.99,17.419,97.053,2.771,0.241583,Pass,19.192,97.076,-0.708,0.244642,Pass
5.00,17.443,97.338,2.829,0.242408,Pass,19.208,97.339,-0.661,0.245382,Pass
5.01,17.447,97.413,2.835,0.242621,Pass,19.205,97.354,-0.667,0.245418,Pass
5.03,17.437,97.340,2.798,0.242397,Pass,19.189,97.189,-0.716,0.244942,Pass
5.04,17.413,97.108,2.734,0.241713,Pass,19.160,96.844,-0.791,0.243960,Pass
5.05,17.382,96.795,2.655,0.240795,Pass,19.124,96.410,-0.882,0.242726,Pass
5.06,17.347,96.440,2.580,0.239757,Pass,19.084,95.937,-0.969,0.241385,Pass
5.07,17.311,96.070,2.525,0.238683,Pass,19.044,95.469,-1.036,0.240054,Pass
5.09,17.279,95.735,2.506,0.237716,Pass,19.008,95.063,-1.068,0.238897,Pass
5.10,17.254,95.470,2.535,0.236961,Pass,18.979,94.764,-1.052,0.238041,Pass
5.11,17.239,95.300,2.619,0.236488,Pass,18.960,94.604,-0.980,0.237569,Pass
5.13,17.237,95.273,2.759,0.236436,Pass,18.954,94.631,-0.853,0.237622,Pass
5.14,17.248,95.378,2.955,0.236776,Pass,18.961,94.833,-0.668,0.238167,Pass
5.15,17.271,95.614,3.202,0.237506,Pass,18.980,95.204,-0.432,0.239193,Pass
5.16,17.309,96.012,3.486,0.238715,Pass,19.015,95.764,0.027,0.240759,Pass
5.18,17.357,96.507,3.797,0.240215,Pass,19.060,96.440,0.331,0.242667,Pass
5.19,17.416,97.132,4.115,0.242097,Pass,19.116,97.247,0.645,0.244962,Pass
5.20,17.480,97.814,4.424,0.244152,Pass,19.178,98.103,0.955,0.247409,Pass
5.21,17.550,98.567,4.704,0.246412,Pass,19.246,99.006,1.341,0.250014,Pass
5.22,17.618,99.295,4.943,0.248590,Pass,19.313,99.850,1.587,0.252455,Pass
5.24,17.683,100.010,5.127,0.250722,Pass,19.378,100.638,1.780,0.254744,Pass
5.25,17.740,100.640,5.248,0.252586,Pass,19.436,101.292,1.916,0.256652,Pass
5.26,17.789,101.181,5.301,0.254172,Pass,19.486,101.808,1.987,0.258160,Pass
5.28,17.821,101.549,5.289,0.255234,Pass,19.521,102.104,1.995,0.259035,Pass
5.29,17.838,101.757,5.214,0.255811,Pass,19.541,102.199,1.941,0.259326,Pass
5.30,17.838,101.769,5.092,0.255800,Pass,19.544,102.068,1.840,0.258959,Pass
5.31,17.818,101.571,4.933,0.255168,Pass,19.529,101.707,1.702,0.257927,Pass
5.32,17.778,101.143,4.759,0.253869,Pass,19.494,101.112,1.545,0.256223,Pass
5.34,17.719,100.502,4.586,0.251955,Pass,19.440,100.314,1.383,0.253931,Pass
5.35,17.640,99.627,4.428,0.249375,Pass,19.366,99.306,1.232,0.251042,Pass
5.36,17.545,98.566,4.299,0.246277,Pass,19.277,98.149,0.989,0.247718,Pass
5.38,17.433,97.305,4.213,0.242626,Pass,19.171,96.838,0.895,0.243970,Pass
5.39,17.307,95.883,4.177,0.238538,Pass,19.051,95.417,0.845,0.239916,Pass
5.40,17.171,94.326,4.195,0.234095,Pass,18.921,93.915,0.843,0.235641,Pass
5.41,17.026,92.665,4.265,0.229391,Pass,18.782,92.362,0.887,0.231230,Pass
5.43,16.876,90.936,4.380,0.224525,Pass,18.638,90.785,0.974,0.226765,Pass
5.44,16.723,89.200,4.531,0.219671,Pass,18.492,89.200,1.093,0.222295,Pass
5.45,16.570,87.466,4.703,0.214848,Pass,18.345,87.634,1.233,0.217895,Pass
5.46,16.420,85.811,4.879,0.210264,Pass,18.203,86.109,1.509,0.213639,Pass
5.47,16.274,84.197,5.045,0.205812,Pass,18.064,84.620,1.647,0.209494,Pass
5.49,16.135,82.658,5.184,0.201582,Pass,17.933,83.189,1.763,0.205528,Pass
5.50,16.003,81.201,5.280,0.197581,Pass,17.809,81.810,1.841,0.201721,Pass
5.51,15.878,79.823,5.324,0.193794,Pass,17.694,80.470,1.873,0.198038,Pass
5.53,15.764,78.575,5.304,0.190356,Pass,17.590,79.213,1.850,0.194601,Pass
5.54,15.658,77.422,5.219,0.187166,Pass,17.495,78.002,1.768,0.191301,Pass
5.55,15.563,76.393,5.069,0.184301,Pass,17.411,76.857,1.630,0.188197,Pass
5.56,15.477,75.480,4.859,0.181741,Pass,17.337,75.776,1.288,0.185268,Pass
5.57,15.397,74.642,4.599,0.179375,Pass,17.270,74.733,1.048,0.182472,Pass
5.59,15.327,73.899,4.301,0.177269,Pass,17.212,73.761,0.775,0.179884,Pass
5.60,15.262,73.222,3.980,0.175344,Pass,17.159,72.842,0.482,0.177452,Pass
5.61,15.200,72.570,3.656,0.173496,Pass,17.110,71.946,0.187,0.175097,Pass
5.63,15.140,71.942,3.345,0.171726,Pass,17.063,71.086,-0.218,0.172852,Pass
5.64,15.081,71.327,3.059,0.170008,Pass,17.016,70.265,-0.507,0.170716,Pass
5.65,15.019,70.671,2.817,0.168198,Pass,16.967,69.435,-0.724,0.168562,Pass
5.66,14.953,69.964,2.625,0.166267,Pass,16.913,68.594,-0.897,0.166376,Pass
5.68,14.883,69.202,2.487,0.164204,Pass,16.853,67.742,-1.019,0.164158,Pass
5.69,14.804,68.349,2.406,0.161917,Pass,16.786,66.843,-1.091,0.161811,Pass
5.70,14.718,67.406,2.374,0.159408,Pass,16.710,65.893,-1.118,0.159328,Pass
5.71,14.619,66.330,2.387,0.156558,Pass,16.621,64.841,-1.107,0.156575,Pass
5.72,14.511,65.150,2.429,0.153451,Pass,16.523,63.709,-1.072,0.153617,Pass
5.74,14.392,63.848,2.489,0.150041,Pass,16.413,62.467,-1.023,0.150381,Pass
5.75,14.260,62.418,2.552,0.146311,Pass,16.291,61.095,-0.974,0.146821,Pass
5.76,14.118,60.872,2.601,0.142297,Pass,16.158,59.593,-0.940,0.142948,Pass
5.78,13.965,59.220,2.623,0.138027,Pass,16.015,57.961,-0.936,0.138769,Pass
5.79,13.805,57.503,2.604,0.133609,Pass,15.865,56.231,-0.971,0.134374,Pass
5.80,13.639,55.721,2.536,0.129044,Pass,15.710,54.394,-1.054,0.129750,Pass
5.81,13.470,53.918,2.416,0.124451,Pass,15.551,52.494,-1.187,0.125017,Pass
5.82,13.299,52.105,2.244,0.119857,Pass,15.392,50.541,-1.368,0.120200,Pass
5.84,13.131,50.319,2.001,0.115360,Pass,15.235,48.578,-1.594,0.115416,Pass
5.85,12.968,48.593,1.744,0.111045,Pass,15.083,46.641,-1.855,0.110755,Pass
5.86,12.813,46.963,1.458,0.107003,Pass,14.940,44.781,-2.141,0.106333,Pass
5.88,12.668,45.433,1.159,0.103238,Pass,14.806,43.010,-2.438,0.102179,Pass
5.89,12.536,44.049,0.863,0.099862,Pass,14.686,41.390,-2.879,0.098452,Pass
5.90,12.418,42.804,0.586,0.096848,Pass,14.578,39.924,-3.153,0.095096,Pass
5.91,12.317,41.738,0.340,0.094290,Pass,14.487,38.666,-3.393,0.092248,Pass
5.93,12.232,40.834,0.083,0.092132,Pass,14.411,37.605,-3.587,0.089865,Pass
5.94,12.164,40.109,-0.065,0.090415,Pass,14.352,36.769,-3.727,0.087999,Pass
5.95,12.111,39.540,-0.154,0.089075,Pass,14.308,36.136,-3.807,0.086589,Pass
5.96,12.074,39.124,-0.183,0.088098,Pass,14.278,35.704,-3.828,0.085622,Pass
5.97,12.050,38.841,-0.158,0.087437,Pass,14.261,35.450,-3.794,0.085043,Pass
5.99,12.036,38.664,-0.083,0.087026,Pass,14.254,35.341,-3.712,0.084778,Pass
6.00,12.030,38.571,0.029,0.086815,Pass,14.254,35.345,-3.592,0.084760,Pass
6.01,12.029,38.521,0.168,0.086706,Pass,14.259,35.410,-3.446,0.084871,Pass
6.03,12.030,38.492,0.371,0.086648,Pass,14.265,35.501,-3.290,0.085041,Pass
6.04,12.029,38.448,0.518,0.086557,Pass,14.269,35.571,-3.138,0.085163,Pass
6.05,12.025,38.373,0.650,0.086392,Pass,14.270,35.591,-3.001,0.085179,Pass
6.06,12.015,38.237,0.755,0.086082,Pass,14.265,35.521,-2.736,0.084972,Pass
6.07,11.996,38.013,0.826,0.085567,Pass,14.250,35.330,-2.661,0.084526,Pass
6.09,11.968,37.705,0.857,0.084852,Pass,14.228,35.014,-2.626,0.083812,Pass
6.10,11.931,37.298,0.847,0.083906,Pass,14.195,34.562,-2.633,0.082798,Pass
6.11,11.884,36.800,0.800,0.082748,Pass,14.153,33.981,-2.677,0.081510,Pass
6.13,11.828,36.212,0.723,0.081380,Pass,14.102,33.279,-2.753,0.079962,Pass
6.14,11.765,35.546,0.626,0.079838,Pass,14.043,32.478,-2.851,0.078207,Pass
6.15,11.696,34.827,0.519,0.078182,Pass,13.979,31.613,-3.120,0.076356,Pass
6.16,11.625,34.083,0.418,0.076477,Pass,13.912,30.725,-3.226,0.074431,Pass
6.18,11.553,33.325,0.338,0.074750,Pass,13.843,29.834,-3.313,0.072509,Pass
6.19,11.484,32.601,0.289,0.073111,Pass,13.777,29.003,-3.369,0.070718,Pass
6.20,11.420,31.923,0.286,0.071584,Pass,13.716,28.250,-3.382,0.069094,Pass
6.21,11.364,31.325,0.335,0.070246,Pass,13.662,27.617,-3.345,0.067723,Pass
6.22,11.319,30.833,0.440,0.069152,Pass,13.618,27.136,-3.253,0.066662,Pass
6.24,11.285,30.461,0.601,0.068334,Pass,13.585,26.821,-2.938,0.065914,Pass
6.25,11.265,30.230,0.816,0.067836,Pass,13.566,26.690,-2.737,0.065578,Pass
6.26,11.260,30.151,1.077,0.067680,Pass,13.561,26.745,-2.489,0.065633,Pass
6.28,11.271,30.230,1.373,0.067887,Pass,13.570,26.992,-2.204,0.066093,Pass
6.29,11.296,30.461,1.693,0.068437,Pass,13.594,27.409,-1.894,0.066919,Pass
6.30,11.335,30.845,2.021,0.069337,Pass,13.631,27.988,-1.573,0.068104,Pass
6.31,11.387,31.368,2.342,0.070558,Pass,13.682,28.704,-1.256,0.069600,Pass
6.32,11.451,32.013,2.644,0.072060,Pass,13.743,29.526,-0.954,0.071351,Pass
6.34,11.524,32.766,2.924,0.073812,Pass,13.814,30.432,-0.663,0.073309,Pass
6.35,11.605,33.604,3.154,0.075761,Pass,13.893,31.394,-0.427,0.075414,Pass
6.36,11.691,34.501,3.339,0.077847,Pass,13.976,32.378,-0.233,0.077597,Pass
6.38,11.779,35.434,3.477,0.080016,Pass,14.063,33.360,-0.082,0.079799,Pass
6.39,11.869,36.387,3.570,0.082238,Pass,14.150,34.329,0.150,0.081993,Pass
6.40,11.957,37.331,3.625,0.084441,Pass,14.236,35.258,0.221,0.084113,Pass
6.41,12.043,38.249,3.651,0.086586,Pass,14.319,36.137,0.264,0.086134,Pass
6.43,12.123,39.118,3.658,0.088622,Pass,14.397,36.951,0.288,0.088019,Pass
6.44,12.199,39.936,3.659,0.090548,Pass,14.469,37.712,0.303,0.089789,Pass
6.45,12.268,40.689,3.666,0.092329,Pass,14.535,38.415,0.322,0.091429,Pass
6.46,12.330,41.364,3.692,0.093939,Pass,14.594,39.057,0.356,0.092930,Pass
6.47,12.387,41.971,3.746,0.095398,Pass,14.646,39.657,0.414,0.094331,Pass
6.49,12.436,42.506,3.837,0.096699,Pass,14.691,40.216,0.503,0.095638,Pass
6.50,12.480,42.967,3.971,0.097841,Pass,14.729,40.739,0.631,0.096857,Pass
6.51,12.517,43.359,4.147,0.098832,Pass,14.761,41.230,0.795,0.097999,Pass
6.53,12.550,43.706,4.360,0.099729,Pass,14.788,41.711,0.992,0.099119,Pass
6.54,12.579,43.997,4.607,0.100506,Pass,14.811,42.166,1.219,0.100179,Pass
6.55,12.606,44.275,4.876,0.101265,Pass,14.832,42.631,1.465,0.101267,Pass
6.56,12.632,44.534,5.156,0.101988,Pass,14.851,43.091,1.720,0.102349,Pass
6.57,12.659,44.799,5.433,0.102733,Pass,14.871,43.563,1.972,0.103463,Pass
6.59,12.687,45.076,5.696,0.103504,Pass,14.891,44.038,2.436,0.104626,Pass
6.60,12.716,45.382,5.928,0.104339,Pass,14.915,44.524,2.643,0.105790,Pass
6.61,12.752,45.746,6.120,0.105305,Pass,14.943,45.045,2.813,0.107040,Pass
6.63,12.791,46.156,6.260,0.106361,Pass,14.976,45.577,2.936,0.108320,Pass
6.64,12.835,46.631,6.346,0.107557,Pass,15.014,46.138,3.010,0.109671,Pass
6.65,12.885,47.174,6.374,0.108899,Pass,15.059,46.729,3.030,0.111097,Pass
6.66,12.945,47.823,6.344,0.110477,Pass,15.113,47.390,2.999,0.112692,Pass
6.68,13.010,48.530,6.266,0.112185,Pass,15.174,48.078,2.925,0.114357,Pass
6.69,13.082,49.323,6.147,0.114094,Pass,15.241,48.825,2.815,0.116172,Pass
6.70,13.162,50.202,6.000,0.116211,Pass,15.317,49.643,2.679,0.118167,Pass
6.71,13.249,51.144,5.836,0.118491,Pass,15.398,50.518,2.530,0.120310,Pass
6.72,13.340,52.148,5.671,0.120936,Pass,15.486,51.457,2.380,0.122625,Pass
6.74,13.436,53.184,5.520,0.123483,Pass,15.576,52.443,2.245,0.125067,Pass
6.75,13.532,54.234,5.394,0.126085,Pass,15.668,53.463,2.133,0.127606,Pass
6.76,13.631,55.298,5.300,0.128748,Pass,15.761,54.526,2.051,0.130265,Pass
6.78,13.727,56.340,5.241,0.131379,Pass,15.853,55.598,1.799,0.132932,Pass
6.79,13.822,57.354,5.224,0.133966,Pass,15.942,56.676,1.989,0.135679,Pass
6.80,13.911,58.304,5.247,0.136412,Pass,16.025,57.721,2.014,0.138323,Pass
6.81,13.993,59.181,5.308,0.138695,Pass,16.102,58.721,2.072,0.140864,Pass
6.82,14.068,59.967,5.398,0.140758,Pass,16.170,59.649,2.155,0.143230,Pass
6.84,14.132,60.648,5.503,0.142563,Pass,16.228,60.484,2.250,0.145364,Pass
6.85,14.186,61.216,5.613,0.144081,Pass,16.276,61.207,2.346,0.147213,Pass
6.86,14.228,61.663,5.716,0.145283,Pass,16.312,61.800,2.434,0.148730,Pass
6.88,14.257,61.972,5.800,0.146120,Pass,16.336,62.237,2.501,0.149844,Pass
6.89,14.274,62.159,5.852,0.146628,Pass,16.348,62.524,2.536,0.150569,Pass
6.90,14.282,62.251,5.866,0.146873,Pass,16.351,62.684,2.533,0.150963,Pass
6.91,14.279,62.236,5.835,0.146820,Pass,16.343,62.698,2.487,0.150975,Pass
6.93,14.266,62.117,5.760,0.146475,Pass,16.326,62.567,2.398,0.150610,Pass
6.94,14.249,61.964,5.634,0.146024,Pass,16.306,62.367,2.261,0.150063,Pass
6.95,14.229,61.775,5.464,0.145464,Pass,16.282,62.097,2.081,0.149337,Pass
6.96,14.207,61.575,5.258,0.144863,Pass,16.257,61.789,1.690,0.148494,Pass
6.97,14.185,61.376,5.025,0.144259,Pass,16.232,61.464,1.453,0.147635,Pass
6.99,14.166,61.218,4.777,0.143759,Pass,16.212,61.171,1.202,0.146865,Pass
7.00,14.153,61.109,4.527,0.143392,Pass,16.196,60.929,0.950,0.146234,Pass
7.01,14.147,61.081,4.284,0.143243,Pass,16.188,60.781,0.708,0.145848,Pass
7.03,14.149,61.130,4.061,0.143305,Pass,16.188,60.730,0.487,0.145716,Pass
7.04,14.162,61.292,3.861,0.143669,Pass,16.199,60.820,0.291,0.145949,Pass
7.05,14.185,61.556,3.693,0.144310,Pass,16.220,61.043,0.126,0.146525,Pass
7.06,14.217,61.908,3.559,0.145194,Pass,16.249,61.388,-0.121,0.147416,Pass
7.07,14.256,62.332,3.463,0.146275,Pass,16.286,61.837,-0.212,0.148574,Pass
7.09,14.303,62.837,3.397,0.147580,Pass,16.331,62.397,-0.272,0.150018,Pass
7.10,14.354,63.379,3.357,0.148991,Pass,16.380,63.016,-0.307,0.151618,Pass
7.11,14.408,63.943,3.333,0.150466,Pass,16.432,63.672,-0.325,0.153315,Pass
7.13,14.463,64.528,3.313,0.152001,Pass,16.485,64.356,-0.339,0.155087,Pass
7.14,14.516,65.079,3.288,0.153448,Pass,16.535,65.001,-0.358,0.156762,Pass
7.15,14.562,65.564,3.251,0.154723,Pass,16.580,65.567,-0.390,0.158236,Pass
7.16,14.601,65.982,3.188,0.155813,Pass,16.618,66.042,-0.476,0.159481,Pass
7.18,14.631,66.299,3.096,0.156633,Pass,16.647,66.388,-0.561,0.160391,Pass
7.19,14.649,66.493,2.971,0.157120,Pass,16.664,66.576,-0.681,0.160893,Pass
7.20,14.653,66.557,2.812,0.157257,Pass,16.669,66.598,-0.835,0.160965,Pass
7.21,14.643,66.467,2.621,0.156982,Pass,16.659,66.433,-1.021,0.160551,Pass
7.22,14.619,66.237,2.401,0.156331,Pass,16.637,66.094,-1.236,0.159690,Pass
7.24,14.583,65.869,2.163,0.155317,Pass,16.601,65.594,-1.471,0.158412,Pass
7.25,14.531,65.342,1.886,0.153885,Pass,16.551,64.916,-1.715,0.156678,Pass
7.26,14.468,64.706,1.643,0.152175,Pass,16.490,64.120,-1.960,0.154644,Pass
7.28,14.397,63.971,1.411,0.150213,Pass,16.420,63.226,-2.195,0.152363,Pass
7.29,14.318,63.157,1.206,0.148056,Pass,16.344,62.264,-2.527,0.149930,Pass
7.30,14.234,62.290,1.035,0.145770,Pass,16.263,61.267,-2.707,0.147391,Pass
7.31,14.147,61.383,0.907,0.143395,Pass,16.178,60.257,-2.846,0.144819,Pass
7.32,14.061,60.475,0.829,0.141028,Pass,16.094,59.276,-2.937,0.142319,Pass
7.34,13.977,59.584,0.800,0.138719,Pass,16.012,58.347,-2.982,0.139947,Pass
7.35,13.897,58.740,0.819,0.136542,Pass,15.935,57.497,-2.978,0.137773,Pass
7.36,13.825,57.960,0.880,0.134538,Pass,15.864,56.742,-2.933,0.135833,Pass
7.38,13.760,57.263,0.977,0.132758,Pass,15.802,56.095,-2.851,0.134166,Pass
7.39,13.704,56.647,1.100,0.131193,Pass,15.747,55.548,-2.741,0.132748,Pass
7.40,13.659,56.147,1.239,0.129929,Pass,15.704,55.126,-2.614,0.131647,Pass
7.41,13.622,55.740,1.382,0.128910,Pass,15.670,54.798,-2.351,0.130768,Pass
